Event Name,Event Type,Qualification,Match Name,Start Time,Team Score,Opponent Score,Winning Margin,Normalised Winning Margin,Verdict,Team Alliance,Winning Alliance,Red Team 1,Red Team 2,Blue Team 1,Blue Team 2
[NEW DATE] Enginotic 6 OWL Firehouse Classic,Other,None,Qualifier #23,2025-03-02T11:43:30-05:00,47,0,47,1.0,W,red,red,2072C,46B,98719A,8113D
[NEW DATE] Enginotic 6 OWL Firehouse Classic,Other,None,R16 #7-1,2025-03-02T17:04:20-05:00,59,2,57,0.9344262295081968,W,red,red,2072C,63975D,9901B,13150B
[NEW DATE] Enginotic 6 OWL Firehouse Classic,Other,None,QF #4-1,2025-03-02T17:27:49-05:00,50,3,47,0.8867924528301887,W,red,red,2072C,63975D,54045Z,1658T
[NEW DATE] Enginotic 6 OWL Firehouse Classic,Other,None,SF #2-1,2025-03-02T17:43:02-05:00,33,31,2,0.03125,W,blue,blue,1575X,2072X,2072C,63975D
[NEW DATE] Enginotic 6 OWL Firehouse Classic,Other,None,Final #1-1,2025-03-02T17:57:44-05:00,0,29,-29,-1.0,L,blue,red,1575B,1575K,2072C,63975D
2025 Virginia V5RC State Championship (HS),Regional,None,Qualifier #2,2025-03-15T11:19:38-04:00,22,43,-21,-0.3230769230769231,L,red,blue,1575Y,2072C,4303B,2072A
2025 Virginia V5RC State Championship (HS),Regional,None,Qualifier #23,2025-03-15T13:24:45-04:00,27,12,15,0.38461538461538464,W,red,red,1575X,2072C,46V,13150E
2025 Virginia V5RC State Championship (HS),Regional,None,R16 #3-1,2025-03-16T13:38:40-04:00,48,30,18,0.23076923076923078,W,red,red,154D,2072C,71999A,20164T
2025 Virginia V5RC State Championship (HS),Regional,None,QF #2-1,2025-03-16T14:19:52-04:00,38,20,18,0.3103448275862069,W,red,red,154D,2072C,46B,62961X
2025 Virginia V5RC State Championship (HS),Regional,None,SF #1-1,2025-03-16T14:44:55-04:00,34,38,-4,-0.05555555555555555,L,blue,red,80708Y,2072A,154D,2072C
2025 Buckhall Bash V5RC Worlds Scrimmage: Scrimmage,Other,None,Qualifier #4,2025-04-12T10:58:00-04:00,0,0,0,-1,D,blue,Tie,23382A,1575X,2072X,2072C
2025 Buckhall Bash V5RC Worlds Scrimmage: Scrimmage,Other,None,Qualifier #7,2025-04-12T11:16:00-04:00,0,0,0,-1,D,red,Tie,2072C,63975D,45784D,50878X
2025 Buckhall Bash V5RC Worlds Scrimmage: Scrimmage,Other,None,Qualifier #9,2025-04-12T11:28:00-04:00,0,0,0,-1,D,blue,Tie,23382A,12914X,2072C,63975D
2025 Buckhall Bash V5RC Worlds Scrimmage: Scrimmage,Other,None,Qualifier #13,2025-04-12T11:52:00-04:00,0,0,0,-1,D,blue,Tie,61568A,14Z,63975D,2072C
2025 Buckhall Bash V5RC Worlds Scrimmage: Scrimmage,Other,None,Qualifier #18,2025-04-12T13:18:00-04:00,0,0,0,-1,D,red,Tie,2072C,45784D,12914X,80708Y
2025 Buckhall Bash V5RC Worlds Scrimmage: Scrimmage,Other,None,Qualifier #24,2025-04-12T13:54:00-04:00,0,0,0,-1,D,red,Tie,1658T,2072C,50878X,80708Y
2025 Buckhall Bash V5RC Worlds Scrimmage: Scrimmage,Other,None,Qualifier #28,2025-04-12T14:18:00-04:00,0,0,0,-1,D,red,Tie,45784B,2072C,80708Y,14D
2025 Buckhall Bash V5RC Worlds Scrimmage: Scrimmage,Other,None,Qualifier #31,2025-04-12T14:36:00-04:00,0,0,0,-1,D,blue,Tie,2072A,50878X,2072C,23382A
