Event Name,Event Type,Qualification,Match Name,Start Time,Team Score,Opponent Score,Winning Margin,Normalised Winning Margin,Verdict,Team Alliance,Winning Alliance,Red Team 1,Red Team 2,Blue Team 1,Blue Team 2
Greenfield-Central VEX V5 Robotics Competition League: High Stakes Middle School and High School Teams,Other,None,SF #2-1,2025-03-05T17:58:07-05:00,38,30,8,0.11764705882352941,W,red,red,1115E,1115B,99904B,99904C
Greenfield-Central VEX V5 Robotics Competition League: High Stakes Middle School and High School Teams,Other,None,Final #1-1,2025-03-05T18:23:42-05:00,20,34,-14,-0.25925925925925924,L,blue,red,99904E,7282T,1115E,1115B
2025 Indiana Robotics State Championship - High School: VEX V5 Robotics Competition High School Teams,Unknown,World Championship,Qualifier #14,2025-03-22T10:40:41-04:00,38,25,13,0.20634920634920634,W,red,red,1115E,1115B,7701Z,1075C
2025 Indiana Robotics State Championship - High School: VEX V5 Robotics Competition High School Teams,Unknown,World Championship,Qualifier #25,2025-03-22T11:03:24-04:00,42,25,17,0.2537313432835821,W,blue,blue,586E,5690W,6842K,1115E
2025 Indiana Robotics State Championship - High School: VEX V5 Robotics Competition High School Teams,Unknown,World Championship,Qualifier #39,2025-03-22T11:31:05-04:00,38,21,17,0.288135593220339,W,blue,blue,50421A,3725A,1249A,1115E
2025 Indiana Robotics State Championship - High School: VEX V5 Robotics Competition High School Teams,Unknown,World Championship,Qualifier #59,2025-03-22T12:11:22-04:00,25,23,2,0.041666666666666664,W,blue,blue,1233B,6210M,7701M,1115E
2025 Indiana Robotics State Championship - High School: VEX V5 Robotics Competition High School Teams,Unknown,World Championship,R16 #5-1,2025-03-22T16:32:14-04:00,38,11,27,0.5510204081632653,W,red,red,1115E,6842K,2567P,2567F
2025 Indiana Robotics State Championship - High School: VEX V5 Robotics Competition High School Teams,Unknown,World Championship,QF #3-1,2025-03-22T17:07:34-04:00,50,25,25,0.3333333333333333,W,red,red,1115E,6842K,1233A,1233J
2025 Indiana Robotics State Championship - High School: VEX V5 Robotics Competition High School Teams,Unknown,World Championship,SF #2-1,2025-03-22T17:27:27-04:00,40,27,13,0.19402985074626866,W,red,red,1115E,6842K,73641A,73641S
2025 Indiana Robotics State Championship - High School: VEX V5 Robotics Competition High School Teams,Unknown,World Championship,Final #1-1,2025-03-22T17:45:07-04:00,22,34,-12,-0.21428571428571427,L,blue,red,6210M,99904W,1115E,6842K
2025 Indiana Robotics State Championship - High School: VEX V5 Robotics Competition High School Teams,Unknown,World Championship,Final #1-2,2025-03-22T17:59:21-04:00,37,33,4,0.05714285714285714,W,blue,blue,6210M,99904W,1115E,6842K
2025 Indiana Robotics State Championship - High School: VEX V5 Robotics Competition High School Teams,Unknown,World Championship,Final #1-3,2025-03-22T18:12:38-04:00,40,31,9,0.1267605633802817,W,blue,blue,6210M,99904W,1115E,6842K
Greenfield-Central VEX V5 Robotics Competition League: High Stakes Middle School and High School Teams,Other,None,QF #3-1,TBD,0,0,0,-1,D,red,Tie,1115E,1115B,2719X,2719W
