Event Name,Event Type,Qualification,Match Name,Start Time,Team Score,Opponent Score,Winning Margin,Normalised Winning Margin,Verdict,Team Alliance,Winning Alliance,Red Team 1,Red Team 2,Blue Team 1,Blue Team 2
Plymouth Robotics VEX V5 Robotics Competition: Fantastic Fall Tournament Middle School and High School Teams,Other,Event Region Championship,Qualifier #18,2024-11-16T11:17:36-05:00,29,0,29,1.0,W,red,red,2567C,586E,53202X,587X
Plymouth Robotics VEX V5 Robotics Competition: Fantastic Fall Tournament Middle School and High School Teams,Other,Event Region Championship,Qualifier #23,2024-11-16T11:37:20-05:00,22,29,-7,-0.13725490196078433,L,red,blue,2567C,50075F,2567F,21408F
Plymouth Robotics VEX V5 Robotics Competition: Fantastic Fall Tournament Middle School and High School Teams,Other,Event Region Championship,Qualifier #32,2024-11-16T12:22:45-05:00,20,9,11,0.3793103448275862,W,blue,blue,2567A,2790A,2567C,1233J
Plymouth Robotics VEX V5 Robotics Competition: Fantastic Fall Tournament Middle School and High School Teams,Other,Event Region Championship,R16 #7-1,2024-11-16T15:57:05-05:00,30,9,21,0.5384615384615384,W,red,red,2567C,2567F,79338C,1894A
Plymouth Robotics VEX V5 Robotics Competition: Fantastic Fall Tournament Middle School and High School Teams,Other,Event Region Championship,QF #4-1,2024-11-16T16:20:18-05:00,36,2,34,0.8947368421052632,W,red,red,2567C,2567F,2790E,2790C
Plymouth Robotics VEX V5 Robotics Competition: Fantastic Fall Tournament Middle School and High School Teams,Other,Event Region Championship,Final #1-1,2024-11-16T16:56:17-05:00,16,36,-20,-0.38461538461538464,L,blue,red,1233J,1233A,2567C,2567F
Leo Robotics VEX V5 Robotics Competition Early-Winter Challenge: High Stakes Middle and High School Teams,Other,None,Qualifier #6,2024-11-23T10:38:31-05:00,33,10,23,0.5348837209302325,W,red,red,2567C,33112B,1193S,94521A
Leo Robotics VEX V5 Robotics Competition Early-Winter Challenge: High Stakes Middle and High School Teams,Other,None,Qualifier #11,2024-11-23T11:00:54-05:00,23,16,7,0.1794871794871795,W,blue,blue,703A,33112D,1249A,2567C
Leo Robotics VEX V5 Robotics Competition Early-Winter Challenge: High Stakes Middle and High School Teams,Other,None,Qualifier #19,2024-11-23T11:25:40-05:00,25,19,6,0.13636363636363635,W,blue,blue,2567A,1075A,19379A,2567C
Leo Robotics VEX V5 Robotics Competition Early-Winter Challenge: High Stakes Middle and High School Teams,Other,None,Qualifier #34,2024-11-23T12:42:10-05:00,20,6,14,0.5384615384615384,W,red,red,574J,2567C,703B,1075C
Leo Robotics VEX V5 Robotics Competition Early-Winter Challenge: High Stakes Middle and High School Teams,Other,None,Qualifier #42,2024-11-23T13:10:09-05:00,17,25,-8,-0.19047619047619047,L,blue,red,2567P,2567T,2567C,33112G
Leo Robotics VEX V5 Robotics Competition Early-Winter Challenge: High Stakes Middle and High School Teams,Other,None,R16 #1-1,2024-11-23T14:42:55-05:00,39,4,35,0.813953488372093,W,red,red,1075C,2567C,2567T,45730B
Leo Robotics VEX V5 Robotics Competition Early-Winter Challenge: High Stakes Middle and High School Teams,Other,None,QF #1-1,2024-11-23T15:13:47-05:00,28,4,24,0.75,W,red,red,1075C,2567C,84954A,84954C
Leo Robotics VEX V5 Robotics Competition Early-Winter Challenge: High Stakes Middle and High School Teams,Other,None,SF #1-1,2024-11-23T15:32:03-05:00,23,34,-11,-0.19298245614035087,L,red,blue,1075C,2567C,33112D,76316J
Purdue SIGBots VEX V5 Robotics Competition Fall Tournament: High Stakes Middle School and High School Teams - Qualifier with the SIGBots on Purdue Campus,Other,None,Qualifier #2,2024-12-07T10:10:52-05:00,33,18,15,0.29411764705882354,W,blue,blue,8626K,2567S,2567C,99904E
Purdue SIGBots VEX V5 Robotics Competition Fall Tournament: High Stakes Middle School and High School Teams - Qualifier with the SIGBots on Purdue Campus,Other,None,Qualifier #12,2024-12-07T10:42:37-05:00,32,24,8,0.14285714285714285,W,red,red,2567A,2567C,18799A,7701X
Purdue SIGBots VEX V5 Robotics Competition Fall Tournament: High Stakes Middle School and High School Teams - Qualifier with the SIGBots on Purdue Campus,Other,None,Qualifier #24,2024-12-07T11:26:24-05:00,11,27,-16,-0.42105263157894735,L,blue,red,99904W,1233J,586C,2567C
Purdue SIGBots VEX V5 Robotics Competition Fall Tournament: High Stakes Middle School and High School Teams - Qualifier with the SIGBots on Purdue Campus,Other,None,Qualifier #42,2024-12-07T12:21:32-05:00,28,19,9,0.19148936170212766,W,red,red,586E,2567C,2567P,5690W
Purdue SIGBots VEX V5 Robotics Competition Fall Tournament: High Stakes Middle School and High School Teams - Qualifier with the SIGBots on Purdue Campus,Other,None,R16 #2-1,2024-12-07T16:16:36-05:00,34,25,9,0.15254237288135594,W,blue,blue,6210H,99904C,2567C,586E
Purdue SIGBots VEX V5 Robotics Competition Fall Tournament: High Stakes Middle School and High School Teams - Qualifier with the SIGBots on Purdue Campus,Other,None,QF #1-1,2024-12-07T16:42:59-05:00,12,48,-36,-0.6,L,blue,red,99904E,99904B,2567C,586E
Region Robotics Rumble VEX V5 Robotics Competition: Portage Twp Schools High Stakes Middle School and High School Teams,Other,Event Region Championship,Qualifier #15,2024-12-14T11:26:38-05:00,21,40,-19,-0.3114754098360656,L,red,blue,53202Z,2567C,53202C,2567F
Region Robotics Rumble VEX V5 Robotics Competition: Portage Twp Schools High Stakes Middle School and High School Teams,Other,Event Region Championship,Qualifier #24,2024-12-14T11:57:21-05:00,33,24,9,0.15789473684210525,W,blue,blue,2849B,2567A,2567Z,2567C
Region Robotics Rumble VEX V5 Robotics Competition: Portage Twp Schools High Stakes Middle School and High School Teams,Other,Event Region Championship,R16 #7-1,2024-12-14T18:25:13-05:00,34,4,30,0.7894736842105263,W,red,red,2567C,2567F,21408F,73641Z
Region Robotics Rumble VEX V5 Robotics Competition: Portage Twp Schools High Stakes Middle School and High School Teams,Other,Event Region Championship,QF #4-1,2024-12-14T18:45:49-05:00,29,9,20,0.5263157894736842,W,red,red,2567C,2567F,46390A,2790C
Region Robotics Rumble VEX V5 Robotics Competition: Portage Twp Schools High Stakes Middle School and High School Teams,Other,Event Region Championship,SF #2-1,2024-12-14T19:04:13-05:00,43,12,31,0.5636363636363636,W,blue,blue,63438Z,2790D,2567C,2567F
Region Robotics Rumble VEX V5 Robotics Competition: Portage Twp Schools High Stakes Middle School and High School Teams,Other,Event Region Championship,Final #1-1,2024-12-14T19:20:37-05:00,36,28,8,0.125,W,blue,blue,73641A,2790B,2567C,2567F
Caston Mid-Season Mayhem VEX V5 Robotics Competition: High Stakes Competition Middle and High School Teams,Other,None,Qualifier #10,2025-01-18T10:41:59-05:00,22,8,14,0.4666666666666667,W,red,red,2567A,2567C,55760K,69296C
Caston Mid-Season Mayhem VEX V5 Robotics Competition: High Stakes Competition Middle and High School Teams,Other,None,Qualifier #16,2025-01-18T11:00:59-05:00,16,13,3,0.10344827586206896,W,blue,blue,631A,55760C,2567C,50075E
Caston Mid-Season Mayhem VEX V5 Robotics Competition: High Stakes Competition Middle and High School Teams,Other,None,Qualifier #38,2025-01-18T13:05:13-05:00,42,17,25,0.423728813559322,W,red,red,2567C,100A,63438Z,2790D
Caston Mid-Season Mayhem VEX V5 Robotics Competition: High Stakes Competition Middle and High School Teams,Other,None,R16 #6-1,2025-01-18T17:29:56-05:00,27,31,-4,-0.06896551724137931,L,blue,red,2567F,1075A,2567C,2849B
NE Wisconsin Showdown VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #14,2025-01-30T18:56:23-05:00,32,35,-3,-0.04477611940298507,L,red,blue,2567C,5062V,1570R,29712C
NE Wisconsin Showdown VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #26,2025-01-30T19:35:31-05:00,32,27,5,0.0847457627118644,W,blue,blue,7009X,5062Z,2567C,4454C
NE Wisconsin Showdown VEX V5 Robotics Competition Signature Event: High School,Signature,None,R16 #3-1,2025-01-31T17:46:36-05:00,36,42,-6,-0.07692307692307693,L,blue,red,3695C,355Z,2567C,29712C
Park Tudor School VEX V5 Robotics Competition Qualifier: High Stakes Middle School and High School Teams,Other,None,Qualifier #13,2025-02-08T10:14:21-05:00,33,39,-6,-0.08333333333333333,L,red,blue,44892B,2567C,7701Z,1115E
Park Tudor School VEX V5 Robotics Competition Qualifier: High Stakes Middle School and High School Teams,Other,None,Qualifier #27,2025-02-08T10:55:16-05:00,20,26,-6,-0.13043478260869565,L,blue,red,6842N,99904W,6842X,2567C
Park Tudor School VEX V5 Robotics Competition Qualifier: High Stakes Middle School and High School Teams,Other,None,Qualifier #34,2025-02-08T11:18:27-05:00,21,16,5,0.13513513513513514,W,red,red,2567C,13301B,7368C,6842A
Park Tudor School VEX V5 Robotics Competition Qualifier: High Stakes Middle School and High School Teams,Other,None,Qualifier #42,2025-02-08T11:44:32-05:00,49,0,49,1.0,W,blue,blue,44892C,5870C,76316J,2567C
Park Tudor School VEX V5 Robotics Competition Qualifier: High Stakes Middle School and High School Teams,Other,None,R16 #2-1,2025-02-08T16:03:45-05:00,36,0,36,1.0,W,blue,blue,38637A,38637C,7701A,2567C
Park Tudor School VEX V5 Robotics Competition Qualifier: High Stakes Middle School and High School Teams,Other,None,QF #1-1,2025-02-08T16:30:14-05:00,14,31,-17,-0.37777777777777777,L,blue,red,6210M,6842K,7701A,2567C
Culver Academies VEX V5 Robotics Competition Blended Tournament: High Stakes Middle School and High School Teams,Other,Event Region Championship,Qualifier #2,2025-02-15T10:00:17-05:00,48,20,28,0.4117647058823529,W,blue,blue,491D,587W,33112B,2567C
Culver Academies VEX V5 Robotics Competition Blended Tournament: High Stakes Middle School and High School Teams,Other,Event Region Championship,Qualifier #16,2025-02-15T10:46:35-05:00,46,17,29,0.4603174603174603,W,red,red,2567C,33112D,50075F,587Y
Culver Academies VEX V5 Robotics Competition Blended Tournament: High Stakes Middle School and High School Teams,Other,Event Region Championship,Qualifier #26,2025-02-15T11:14:04-05:00,40,3,37,0.8604651162790697,W,blue,blue,69296B,69296A,2567C,48329B
Culver Academies VEX V5 Robotics Competition Blended Tournament: High Stakes Middle School and High School Teams,Other,Event Region Championship,Qualifier #34,2025-02-15T11:44:38-05:00,42,24,18,0.2727272727272727,W,red,red,2567C,32789D,1894C,76316J
Culver Academies VEX V5 Robotics Competition Blended Tournament: High Stakes Middle School and High School Teams,Other,Event Region Championship,Qualifier #44,2025-02-15T13:16:41-05:00,35,9,26,0.5909090909090909,W,blue,blue,32789A,14819M,2567C,33112G
Culver Academies VEX V5 Robotics Competition Blended Tournament: High Stakes Middle School and High School Teams,Other,Event Region Championship,R16 #5-1,2025-02-15T15:23:11-05:00,37,22,15,0.2542372881355932,W,red,red,2567C,71100S,32789D,48329B
Culver Academies VEX V5 Robotics Competition Blended Tournament: High Stakes Middle School and High School Teams,Other,Event Region Championship,QF #3-1,2025-02-15T15:41:34-05:00,44,19,25,0.3968253968253968,W,red,red,2567C,71100S,33112B,33112C
Culver Academies VEX V5 Robotics Competition Blended Tournament: High Stakes Middle School and High School Teams,Other,Event Region Championship,SF #2-1,2025-02-15T15:54:31-05:00,35,32,3,0.04477611940298507,W,red,red,2567C,71100S,586E,76316J
Culver Academies VEX V5 Robotics Competition Blended Tournament: High Stakes Middle School and High School Teams,Other,Event Region Championship,Final #1-1,2025-02-15T16:05:37-05:00,39,29,10,0.14705882352941177,W,blue,blue,621A,33112D,2567C,71100S
Duneland Winter HS VEX V5 Robotics Competition: High Stakes High School Teams,Other,None,Qualifier #10,2025-03-01T11:21:40-05:00,23,16,7,0.1794871794871795,W,red,red,2567C,2790C,46311F,55760A
Duneland Winter HS VEX V5 Robotics Competition: High Stakes High School Teams,Other,None,Qualifier #19,2025-03-01T11:54:58-05:00,41,18,23,0.3898305084745763,W,blue,blue,1233B,7368M,2567M,2567C
Duneland Winter HS VEX V5 Robotics Competition: High Stakes High School Teams,Other,None,Qualifier #40,2025-03-01T13:25:30-05:00,26,35,-9,-0.14754098360655737,L,blue,red,55760R,54827A,3654S,2567C
Duneland Winter HS VEX V5 Robotics Competition: High Stakes High School Teams,Other,None,R16 #8-1,2025-03-01T18:09:50-05:00,36,33,3,0.043478260869565216,W,blue,blue,1894B,2790C,586E,2567C
Duneland Winter HS VEX V5 Robotics Competition: High Stakes High School Teams,Other,None,QF #4-1,2025-03-01T18:43:22-05:00,18,30,-12,-0.25,L,blue,red,84954A,2567F,586E,2567C
2025 Indiana Robotics State Championship - High School: VEX V5 Robotics Competition High School Teams,Regional,None,Qualifier #13,2025-03-22T10:41:57-04:00,36,20,16,0.2857142857142857,W,blue,blue,1233J,7701M,99904B,2567C
2025 Indiana Robotics State Championship - High School: VEX V5 Robotics Competition High School Teams,Regional,None,Qualifier #26,2025-03-22T11:04:51-04:00,39,26,13,0.2,W,red,red,6210B,2567C,1075C,1483C
2025 Indiana Robotics State Championship - High School: VEX V5 Robotics Competition High School Teams,Regional,None,Qualifier #41,2025-03-22T11:35:01-04:00,44,28,16,0.2222222222222222,W,blue,blue,18799A,1233E,46311B,2567C
2025 Indiana Robotics State Championship - High School: VEX V5 Robotics Competition High School Teams,Regional,None,R16 #8-1,2025-03-22T16:46:41-04:00,0,27,-27,-1.0,L,blue,red,2790B,2393S,2567C,6210B
2025 CREATE U.S. Open Robotics Tournament- V5RC High School: VEX V5 Robotics Competition HIGH SCHOOL,Other,None,Qualifier #8,2025-03-28T10:42:31-04:00,37,42,-5,-0.06329113924050633,L,red,blue,2567C,1028A,30207A,80550F
2025 CREATE U.S. Open Robotics Tournament- V5RC High School: VEX V5 Robotics Competition HIGH SCHOOL,Other,None,Qualifier #15,2025-03-28T11:20:15-04:00,48,9,39,0.6842105263157895,W,red,red,2567C,3734M,4047A,1970P
2025 CREATE U.S. Open Robotics Tournament- V5RC High School: VEX V5 Robotics Competition HIGH SCHOOL,Other,None,Qualifier #21,2025-03-28T11:42:51-04:00,32,37,-5,-0.07246376811594203,L,blue,red,3457A,39K,95212A,2567C
2025 CREATE U.S. Open Robotics Tournament- V5RC High School: VEX V5 Robotics Competition HIGH SCHOOL,Other,None,Qualifier #34,2025-03-28T12:42:34-04:00,38,32,6,0.08571428571428572,W,red,red,24739A,2567C,119B,2501J
2025 CREATE U.S. Open Robotics Tournament- V5RC High School: VEX V5 Robotics Competition HIGH SCHOOL,Other,None,Qualifier #38,2025-03-28T12:57:57-04:00,39,9,30,0.625,W,blue,blue,4047A,17788F,2567C,10592X
2025 CREATE U.S. Open Robotics Tournament- V5RC High School: VEX V5 Robotics Competition HIGH SCHOOL,Other,None,R16 #5-1,2025-03-29T14:54:41-04:00,47,25,22,0.3055555555555556,W,red,red,2567C,91416N,95212A,7862T
2025 CREATE U.S. Open Robotics Tournament- V5RC High School: VEX V5 Robotics Competition HIGH SCHOOL,Other,None,QF #3-1,2025-03-29T15:49:50-04:00,44,0,44,1.0,W,red,red,2567C,91416N,73641S,3134G
2025 CREATE U.S. Open Robotics Tournament- V5RC High School: VEX V5 Robotics Competition HIGH SCHOOL,Other,None,SF #2-1,2025-03-29T16:14:09-04:00,42,31,11,0.1506849315068493,W,red,red,2567C,91416N,80550F,20096G
2025 CREATE U.S. Open Robotics Tournament- V5RC High School: VEX V5 Robotics Competition HIGH SCHOOL,Other,None,Final #1-1,2025-03-29T16:31:41-04:00,32,25,7,0.12280701754385964,W,blue,blue,9784A,7192D,2567C,91416N
2025 CREATE U.S. Open Robotics Tournament- V5RC High School: VEX V5 Robotics Competition HIGH SCHOOL,Other,None,Final #1-1,2025-03-29T16:57:54-04:00,24,26,-2,-0.04,L,blue,red,1000A,95071X,2567C,91416N
Plymouth Robotics VEX V5 Robotics Competition: Fantastic Fall Tournament Middle School and High School Teams,Other,Event Region Championship,SF #2-1,TBD,34,8,26,0.6190476190476191,W,blue,blue,1894B,1233G,2567C,2567F
