Event Name,Event Type,Qualification,Match Name,Start Time,Team Score,Opponent Score,Winning Margin,Normalised Winning Margin,Verdict,Team Alliance,Winning Alliance,Red Team 1,Red Team 2,Blue Team 1,Blue Team 2
KDS Robotics VEX V5 High Stakes Qualifier 2- Blended MS/HS: VEX V5 Robotics Competition 2024-2025: High Stakes Hosted by KDS Robotics,Other,None,Qualifier #31,2025-02-15T13:03:52-05:00,22,22,0,0.0,D,red,Tie,77717F,3946S,13713A,32092C
KDS Robotics VEX V5 High Stakes Qualifier 2- Blended MS/HS: VEX V5 Robotics Competition 2024-2025: High Stakes Hosted by KDS Robotics,Other,None,Qualifier #41,2025-02-15T13:43:43-05:00,37,0,37,1.0,W,blue,blue,13358A,6356B,3946S,3946E
CEC FC Blended High Stakes Winter Tournament: VEX V5 Robotics Competition 2024-2025: High Stakes Blended HS/MS Remote Notebooks,Other,None,Qualifier #9,2025-02-22T11:48:12-05:00,23,17,6,0.15,W,red,red,3946A,3946S,99751C,99751W
CEC FC Blended High Stakes Winter Tournament: VEX V5 Robotics Competition 2024-2025: High Stakes Blended HS/MS Remote Notebooks,Other,None,Qualifier #16,2025-02-22T12:13:06-05:00,34,0,34,1.0,W,blue,blue,12601C,9019H,3946S,32092C
CEC FC Blended High Stakes Winter Tournament: VEX V5 Robotics Competition 2024-2025: High Stakes Blended HS/MS Remote Notebooks,Other,None,Qualifier #22,2025-02-22T12:38:52-05:00,23,41,-18,-0.28125,L,blue,red,30809S,99751X,3946N,3946S
CEC FC Blended High Stakes Winter Tournament: VEX V5 Robotics Competition 2024-2025: High Stakes Blended HS/MS Remote Notebooks,Other,None,Qualifier #31,2025-02-22T13:15:34-05:00,41,11,30,0.5769230769230769,W,red,red,3946S,946W,99751H,99751E
CEC FC Blended High Stakes Winter Tournament: VEX V5 Robotics Competition 2024-2025: High Stakes Blended HS/MS Remote Notebooks,Other,None,Qualifier #49,2025-02-22T14:27:36-05:00,32,6,26,0.6842105263157895,W,red,red,3946W,3946S,6356F,12601G
CEC FC Blended High Stakes Winter Tournament: VEX V5 Robotics Competition 2024-2025: High Stakes Blended HS/MS Remote Notebooks,Other,None,Qualifier #58,2025-02-22T15:39:18-05:00,24,6,18,0.6,W,blue,blue,9019V,9019Z,3946E,3946S
CEC FC Blended High Stakes Winter Tournament: VEX V5 Robotics Competition 2024-2025: High Stakes Blended HS/MS Remote Notebooks,Other,None,R16 #4-1,2025-02-22T16:48:56-05:00,40,0,40,1.0,W,red,red,80550A,3946S,3946N,99751D
CEC FC Blended High Stakes Winter Tournament: VEX V5 Robotics Competition 2024-2025: High Stakes Blended HS/MS Remote Notebooks,Other,None,QF #2-1,2025-02-22T17:28:25-05:00,31,26,5,0.08771929824561403,W,blue,blue,3743A,80634Z,80550A,3946S
CEC FC Blended High Stakes Winter Tournament: VEX V5 Robotics Competition 2024-2025: High Stakes Blended HS/MS Remote Notebooks,Other,None,SF #1-1,2025-02-22T17:46:00-05:00,0,23,-23,-1.0,L,blue,red,99751X,99751E,80550A,3946S
2025 Colorado VEX V5 High School State Championship: VEX V5 Robotics Competition 2024-2025: High Stakes Hosted by Erie High School The Innovation Center of St. Vrain & St. Vrain Valley Schools,Regional,None,Qualifier #2,2025-03-15T11:52:52-04:00,45,14,31,0.5254237288135594,W,blue,blue,2654G,1166B,3743Z,3946S
2025 Colorado VEX V5 High School State Championship: VEX V5 Robotics Competition 2024-2025: High Stakes Hosted by Erie High School The Innovation Center of St. Vrain & St. Vrain Valley Schools,Regional,None,Qualifier #10,2025-03-15T12:23:09-04:00,40,27,13,0.19402985074626866,W,red,red,3946S,3946E,30809S,61973C
2025 Colorado VEX V5 High School State Championship: VEX V5 Robotics Competition 2024-2025: High Stakes Hosted by Erie High School The Innovation Center of St. Vrain & St. Vrain Valley Schools,Regional,None,Qualifier #24,2025-03-15T13:27:16-04:00,16,31,-15,-0.3191489361702128,L,blue,red,99751X,4265V,28466C,3946S
2025 Colorado VEX V5 High School State Championship: VEX V5 Robotics Competition 2024-2025: High Stakes Hosted by Erie High School The Innovation Center of St. Vrain & St. Vrain Valley Schools,Regional,None,Qualifier #32,2025-03-15T14:07:24-04:00,29,38,-9,-0.13432835820895522,L,red,blue,85227A,3946S,32092G,1166Z
2025 Colorado VEX V5 High School State Championship: VEX V5 Robotics Competition 2024-2025: High Stakes Hosted by Erie High School The Innovation Center of St. Vrain & St. Vrain Valley Schools,Regional,None,Qualifier #42,2025-03-15T15:43:03-04:00,31,34,-3,-0.046153846153846156,L,red,blue,55745F,3946S,4265G,13713A
2025 Colorado VEX V5 High School State Championship: VEX V5 Robotics Competition 2024-2025: High Stakes Hosted by Erie High School The Innovation Center of St. Vrain & St. Vrain Valley Schools,Regional,None,Qualifier #51,2025-03-15T16:19:01-04:00,23,21,2,0.045454545454545456,W,red,red,77717F,3946S,946W,13358Z
2025 Colorado VEX V5 High School State Championship: VEX V5 Robotics Competition 2024-2025: High Stakes Hosted by Erie High School The Innovation Center of St. Vrain & St. Vrain Valley Schools,Regional,None,Qualifier #63,2025-03-15T17:07:53-04:00,34,31,3,0.046153846153846156,W,blue,blue,99751H,99751E,3946S,80550F
2025 Colorado VEX V5 High School State Championship: VEX V5 Robotics Competition 2024-2025: High Stakes Hosted by Erie High School The Innovation Center of St. Vrain & St. Vrain Valley Schools,Regional,None,Qualifier #67,2025-03-15T17:24:31-04:00,26,26,0,0.0,D,blue,Tie,66834A,32092D,28466G,3946S
2025 Colorado VEX V5 High School State Championship: VEX V5 Robotics Competition 2024-2025: High Stakes Hosted by Erie High School The Innovation Center of St. Vrain & St. Vrain Valley Schools,Regional,None,R16 #8-1,2025-03-15T19:12:57-04:00,10,27,-17,-0.4594594594594595,L,blue,red,99751X,99751E,3946S,4265V
KDS Robotics VEX V5 High Stakes Qualifier 2- Blended MS/HS: VEX V5 Robotics Competition 2024-2025: High Stakes Hosted by KDS Robotics,Other,None,QF #3-1,TBD,34,35,-1,-0.014492753623188406,L,blue,red,30809S,77717B,3946S,3946W
KDS Robotics VEX V5 High Stakes Qualifier 2- Blended MS/HS: VEX V5 Robotics Competition 2024-2025: High Stakes Hosted by KDS Robotics,Other,None,R16 #6-1,TBD,26,11,15,0.40540540540540543,W,red,red,3946S,3946W,32092B,3946R
