Event Name,Event Type,Qualification,Match Name,Start Time,Team Score,Opponent Score,Winning Margin,Normalised Winning Margin,Verdict,Team Alliance,Winning Alliance,Red Team 1,Red Team 2,Blue Team 1,Blue Team 2
Ice Scream Social (V5RC): Middle and High School Teams,Other,None,Qualifier #75,2025-01-18T15:51:37-05:00,30,20,10,0.2,W,blue,blue,98791C,9447V,7447G,13909A
Ice Scream Social (V5RC): Middle and High School Teams,Other,None,R16 #5-1,2025-01-18T17:05:38-05:00,33,0,33,1.0,W,red,red,7447G,9447G,60708A,3796E
Ice Scream Social (V5RC): Middle and High School Teams,Other,None,QF #3-1,2025-01-18T17:33:44-05:00,32,20,12,0.23076923076923078,W,red,red,7447G,9447G,40994F,77240K
Ice Scream Social (V5RC): Middle and High School Teams,Other,None,SF #2-1,2025-01-18T18:07:39-05:00,42,22,20,0.3125,W,red,red,7447G,9447G,9623H,9447W
Ice Scream Social (V5RC): Middle and High School Teams,Other,None,Final #1-1,2025-01-18T18:19:32-05:00,28,36,-8,-0.125,L,blue,red,3796F,65162C,7447G,9447G
Mann Robotics Uproar in the Upstate VEX V5 Robotics Competition: High School Teams Only,Other,None,Qualifier #11,2025-01-25T10:37:09-05:00,42,12,30,0.5555555555555556,W,blue,blue,21510A,28625W,7447G,44252R
Mann Robotics Uproar in the Upstate VEX V5 Robotics Competition: High School Teams Only,Other,None,Qualifier #20,2025-01-25T11:17:48-05:00,38,10,28,0.5833333333333334,W,red,red,57224A,7447G,85986A,9880B
Mann Robotics Uproar in the Upstate VEX V5 Robotics Competition: High School Teams Only,Other,None,Qualifier #33,2025-01-25T12:05:18-05:00,18,29,-11,-0.23404255319148937,L,red,blue,7447G,3796C,65162C,86400M
Mann Robotics Uproar in the Upstate VEX V5 Robotics Competition: High School Teams Only,Other,None,Qualifier #44,2025-01-25T13:14:20-05:00,19,28,-9,-0.19148936170212766,L,blue,red,3796G,3796E,7447G,9880A
Mann Robotics Uproar in the Upstate VEX V5 Robotics Competition: High School Teams Only,Other,None,Qualifier #54,2025-01-25T13:56:13-05:00,16,4,12,0.6,W,blue,blue,9880D,21510Y,7447G,21510W
Mann Robotics Uproar in the Upstate VEX V5 Robotics Competition: High School Teams Only,Other,None,Qualifier #62,2025-01-25T14:21:52-05:00,29,14,15,0.3488372093023256,W,red,red,11466B,7447G,65162A,49631B
Mann Robotics Uproar in the Upstate VEX V5 Robotics Competition: High School Teams Only,Other,None,Qualifier #75,2025-01-25T15:07:24-05:00,5,34,-29,-0.7435897435897436,L,blue,red,3796F,3796H,7447G,3796B
Mann Robotics Uproar in the Upstate VEX V5 Robotics Competition: High School Teams Only,Other,None,Qualifier #87,2025-01-25T15:46:46-05:00,23,17,6,0.15,W,blue,blue,7447E,8926W,8381C,7447G
Mann Robotics Uproar in the Upstate VEX V5 Robotics Competition: High School Teams Only,Other,None,R16 #3-1,2025-01-25T17:16:34-05:00,31,3,28,0.8235294117647058,W,red,red,95059D,7447G,97671B,31617A
Mann Robotics Uproar in the Upstate VEX V5 Robotics Competition: High School Teams Only,Other,None,QF #2-1,2025-01-25T17:57:31-05:00,27,32,-5,-0.0847457627118644,L,red,blue,95059D,7447G,3796A,3796B
Bots @ Bristol VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #1,2025-02-07T15:25:54-05:00,20,43,-23,-0.36507936507936506,L,blue,red,80708Y,9257F,63663A,7447G
Bots @ Bristol VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #29,2025-02-07T16:53:55-05:00,31,33,-2,-0.03125,L,blue,red,99905X,63975D,7447G,2011B
Bots @ Bristol VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #44,2025-02-07T17:37:40-05:00,7,22,-15,-0.5172413793103449,L,red,blue,3796G,7447G,97934H,42652D
Bots @ Bristol VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #52,2025-02-07T17:58:54-05:00,24,19,5,0.11627906976744186,W,red,red,9784A,7447G,16859B,9257B
Bots @ Bristol VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #74,2025-02-08T08:57:05-05:00,38,24,14,0.22580645161290322,W,blue,blue,8892A,42652A,61568A,7447G
Bots @ Bristol VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #86,2025-02-08T09:37:33-05:00,19,31,-12,-0.24,L,blue,red,67101B,24816T,7447G,2833A
Bots @ Bristol VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #112,2025-02-08T10:57:25-05:00,33,25,8,0.13793103448275862,W,red,red,7447G,4214X,8349T,24816H
Bots @ Bristol VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #127,2025-02-08T11:42:37-05:00,15,17,-2,-0.0625,L,red,blue,8892R,7447G,3796A,2011E
Bots @ Bristol VEX V5 Robotics Competition Signature Event: High School,Signature,None,Qualifier #146,2025-02-08T13:39:32-05:00,19,20,-1,-0.02564102564102564,L,blue,red,9257C,663D,8349G,7447G
2025 SC VEX V5 Robotics Competition HS State Championship: High School Teams Only,Regional,None,Qualifier #10,2025-03-08T10:34:27-05:00,18,36,-18,-0.3333333333333333,L,red,blue,7447G,7432E,3796K,21510W
2025 SC VEX V5 Robotics Competition HS State Championship: High School Teams Only,Regional,None,Qualifier #16,2025-03-08T10:57:33-05:00,26,41,-15,-0.22388059701492538,L,red,blue,9880A,7447G,9447A,65162C
2025 SC VEX V5 Robotics Competition HS State Championship: High School Teams Only,Regional,None,Qualifier #26,2025-03-08T11:33:20-05:00,18,17,1,0.02857142857142857,W,blue,blue,95059D,26468C,7447G,3796H
2025 SC VEX V5 Robotics Competition HS State Championship: High School Teams Only,Regional,None,Qualifier #31,2025-03-08T11:51:41-05:00,27,36,-9,-0.14285714285714285,L,blue,red,3796J,3796F,7447G,79267V
2025 SC VEX V5 Robotics Competition HS State Championship: High School Teams Only,Regional,None,Qualifier #41,2025-03-08T12:28:32-05:00,19,33,-14,-0.2692307692307692,L,blue,red,44252A,9447G,9447W,7447G
2025 SC VEX V5 Robotics Competition HS State Championship: High School Teams Only,Regional,None,Qualifier #54,2025-03-08T14:05:13-05:00,28,19,9,0.19148936170212766,W,red,red,7447G,3796B,3796E,86400G
2025 SC VEX V5 Robotics Competition HS State Championship: High School Teams Only,Regional,None,Qualifier #61,2025-03-08T14:35:11-05:00,23,21,2,0.045454545454545456,W,blue,blue,415D,31617Z,415J,7447G
2025 SC VEX V5 Robotics Competition HS State Championship: High School Teams Only,Regional,None,Qualifier #72,2025-03-08T15:14:30-05:00,24,16,8,0.2,W,red,red,7447G,79267W,65162A,3796D
2025 SC VEX V5 Robotics Competition HS State Championship: High School Teams Only,Regional,None,R16 #6-1,2025-03-08T16:58:24-05:00,31,28,3,0.05084745762711865,W,blue,blue,21510W,65162A,3796H,7447G
2025 SC VEX V5 Robotics Competition HS State Championship: High School Teams Only,Regional,None,QF #3-1,2025-03-08T17:41:31-05:00,22,20,2,0.047619047619047616,W,blue,blue,3796J,3796F,3796H,7447G
2025 SC VEX V5 Robotics Competition HS State Championship: High School Teams Only,Regional,None,SF #2-1,2025-03-08T18:00:07-05:00,3,42,-39,-0.8666666666666667,L,red,blue,3796H,7447G,9447G,3796D
